container,Match,Container,Pallet,notes,Created TS
00008178101120555862,TRUE,TRUE,TRUE,,4/29/2021 12:03:36 PM
00008178101120556937,TRUE,TRUE,TRUE,,4/30/2021 9:03:04 AM
00008178101120557231,TRUE,TRUE,TRUE,,4/29/2021 11:43:25 AM
00008178101120557651,TRUE,TRUE,TRUE,,4/29/2021 12:21:13 PM
00008178101120557712,TRUE,TRUE,TRUE,,4/29/2021 12:12:21 PM
00008178101120557736,TRUE,TRUE,TRUE,,4/30/2021 9:22:04 AM
00008178101120558627,TRUE,TRUE,TRUE,,4/29/2021 11:42:45 AM
00008178101120558634,TRUE,TRUE,TRUE,,4/30/2021 9:02:13 AM
00008178101120559846,TRUE,TRUE,TRUE,,4/29/2021 11:39:30 AM
00008178101120559990,TRUE,TRUE,TRUE,,4/29/2021 11:39:50 AM
00008178101120561160,TRUE,TRUE,TRUE,,4/29/2021 11:43:55 AM
00008178101120568947,TRUE,TRUE,TRUE,,4/30/2021 9:15:27 AM
00008178101120570254,TRUE,TRUE,TRUE,,4/29/2021 11:41:01 AM
00008178101120574757,TRUE,TRUE,TRUE,,4/29/2021 11:46:44 AM
00008178101120577437,TRUE,TRUE,TRUE,,4/29/2021 11:54:42 AM
00008178101120577666,TRUE,TRUE,TRUE,,4/29/2021 12:13:59 PM
00008178101120577901,TRUE,TRUE,TRUE,,4/29/2021 11:47:21 AM
00008178101120579738,TRUE,TRUE,TRUE,,4/29/2021 12:17:02 PM
00008178101120580949,TRUE,TRUE,TRUE,,4/29/2021 11:54:04 AM
00008178101120580956,TRUE,TRUE,TRUE,,4/29/2021 11:52:16 AM
00008178101120580963,TRUE,TRUE,TRUE,,5/3/2021 10:49:03 AM
00008178101120581144,TRUE,TRUE,TRUE,,5/3/2021 10:47:37 AM
00008178101120581618,TRUE,TRUE,TRUE,,4/30/2021 9:15:08 AM
00008178101120581663,TRUE,TRUE,TRUE,,5/4/2021 8:45:17 AM
00008178101120581687,TRUE,TRUE,TRUE,,5/3/2021 10:53:35 AM
00008178101120581694,TRUE,TRUE,TRUE,,5/3/2021 10:46:54 AM
00008178101120582134,TRUE,TRUE,TRUE,,5/4/2021 8:40:27 AM
00008178101120582257,TRUE,TRUE,TRUE,,5/4/2021 8:42:18 AM
00008178101120583087,TRUE,TRUE,TRUE,,4/30/2021 9:08:30 AM
00008178101120583100,TRUE,TRUE,TRUE,,5/3/2021 10:37:18 AM
00008178101120583292,TRUE,TRUE,TRUE,,5/4/2021 8:33:46 AM
00008178101120583346,TRUE,TRUE,TRUE,,4/29/2021 11:48:03 AM
00008178101120587399,TRUE,TRUE,TRUE,,4/29/2021 11:40:38 AM
00008178101120587542,TRUE,TRUE,TRUE,,4/29/2021 11:46:27 AM
00008178101120588266,FALSE,TRUE,TRUE,,4/30/2021 9:09:13 AM
00008178101120589041,TRUE,TRUE,TRUE,,4/30/2021 9:04:19 AM
00008178101120591631,TRUE,TRUE,TRUE,,5/4/2021 8:45:59 AM
00008178101120591839,TRUE,TRUE,TRUE,,4/30/2021 9:18:36 AM
00008178101120596728,TRUE,TRUE,TRUE,,4/30/2021 9:12:53 AM
00008178101120603730,TRUE,TRUE,TRUE,,4/29/2021 11:45:32 AM
00008178101120604010,TRUE,TRUE,TRUE,,4/29/2021 11:48:25 AM
00008178101120604775,TRUE,TRUE,TRUE,,4/30/2021 9:21:34 AM
00008178101120604959,TRUE,TRUE,TRUE,,4/30/2021 9:16:55 AM
00008178101120611162,TRUE,TRUE,TRUE,,4/30/2021 9:10:06 AM
00008178101120613968,TRUE,TRUE,TRUE,,4/30/2021 9:07:40 AM
00008178101120614866,TRUE,TRUE,TRUE,,4/30/2021 9:06:14 AM
00008178101120689536,TRUE,TRUE,TRUE,,4/30/2021 9:11:38 AM
00008178101120689567,TRUE,TRUE,TRUE,,4/30/2021 9:12:11 AM
00008178101120691294,TRUE,TRUE,TRUE,,4/29/2021 12:18:48 PM
00008178101120692185,TRUE,TRUE,TRUE,,4/29/2021 11:52:36 AM
00008178101120692536,TRUE,TRUE,TRUE,,4/29/2021 12:10:23 PM
00008178101120693755,TRUE,TRUE,TRUE,,5/3/2021 10:45:58 AM
00008178101120693960,TRUE,TRUE,TRUE,,4/30/2021 9:05:18 AM
00008178101120694264,TRUE,TRUE,TRUE,,4/30/2021 9:01:47 AM
00008178101120696978,TRUE,TRUE,TRUE,,4/29/2021 12:07:13 PM
00008178101120712449,TRUE,TRUE,TRUE,,4/30/2021 9:02:47 AM
00008178101120715440,TRUE,TRUE,TRUE,,4/30/2021 9:19:25 AM
00008178101120716546,TRUE,TRUE,TRUE,,5/3/2021 10:44:25 AM
00008178101120717987,TRUE,TRUE,TRUE,,5/3/2021 10:38:41 AM
00008178101120718175,TRUE,TRUE,TRUE,,5/3/2021 10:39:44 AM
00008178101120719493,TRUE,TRUE,TRUE,,5/3/2021 10:41:06 AM
00008178101120720093,TRUE,TRUE,TRUE,,5/3/2021 10:38:11 AM
00008178101120723575,TRUE,TRUE,TRUE,,5/3/2021 10:52:51 AM
00008178101120725067,TRUE,TRUE,TRUE,,5/3/2021 10:36:09 AM
00008178101120725654,TRUE,TRUE,TRUE,,5/3/2021 10:35:25 AM
00008178101120726750,TRUE,TRUE,TRUE,,5/3/2021 10:35:05 AM
00008178101120728839,TRUE,TRUE,TRUE,,5/4/2021 1:40:51 PM
00008178101120732072,TRUE,TRUE,TRUE,,5/3/2021 10:51:07 AM
00008178101120733130,TRUE,TRUE,TRUE,,4/30/2021 9:20:44 AM
00008178101120735738,TRUE,TRUE,TRUE,,4/30/2021 9:13:33 AM
00008178101120742477,TRUE,TRUE,TRUE,,4/30/2021 9:17:57 AM
00008178101120783654,TRUE,TRUE,TRUE,,5/3/2021 10:40:49 AM
00008178101120789779,TRUE,TRUE,TRUE,,5/4/2021 1:10:45 PM
00008178101120790645,TRUE,TRUE,TRUE,,5/5/2021 6:09:24 AM
00008178101120790867,TRUE,TRUE,TRUE,,5/4/2021 1:12:04 PM
00008178101120790980,TRUE,TRUE,TRUE,,5/4/2021 8:29:07 AM
00008178101120791178,TRUE,TRUE,TRUE,,5/4/2021 1:11:51 PM
00008178101120791222,TRUE,TRUE,TRUE,,5/5/2021 6:06:35 AM
00008178101120791239,TRUE,TRUE,TRUE,,5/4/2021 8:28:43 AM
00008178101120791468,TRUE,TRUE,TRUE,,5/5/2021 6:06:12 AM
00008178101120791772,TRUE,TRUE,TRUE,,5/4/2021 8:29:53 AM
00008178101120791932,TRUE,TRUE,TRUE,,5/5/2021 6:05:51 AM
00008178101120792014,TRUE,TRUE,TRUE,,5/4/2021 8:28:27 AM
00008178101120792069,TRUE,TRUE,TRUE,,5/4/2021 1:11:00 PM
00008178101120792441,TRUE,TRUE,TRUE,,5/4/2021 8:27:45 AM
00008178101120792717,TRUE,TRUE,TRUE,,5/4/2021 1:10:26 PM
00008178101120793318,TRUE,TRUE,TRUE,,5/4/2021 8:30:20 AM
00008178101120793516,TRUE,TRUE,TRUE,,5/5/2021 6:08:10 AM
00008178101120794018,TRUE,TRUE,TRUE,,5/4/2021 8:30:43 AM
00008178101120794155,TRUE,TRUE,TRUE,,5/5/2021 6:07:48 AM
00008178101120794230,TRUE,TRUE,TRUE,,5/4/2021 1:12:42 PM
00008178101120795534,TRUE,TRUE,TRUE,,5/3/2021 10:37:53 AM
00008178101120796234,TRUE,TRUE,TRUE,,5/3/2021 10:42:41 AM
00008178101120797194,TRUE,TRUE,TRUE,,5/3/2021 10:35:42 AM
00008178101120797989,TRUE,TRUE,TRUE,,5/3/2021 10:39:04 AM
00008178101120798085,TRUE,TRUE,TRUE,,5/3/2021 10:44:48 AM
00008178101120799099,TRUE,TRUE,TRUE,,5/3/2021 10:39:19 AM
00008178101120799112,TRUE,TRUE,TRUE,,5/3/2021 10:43:09 AM
00008178101120799136,TRUE,TRUE,TRUE,,5/3/2021 10:40:00 AM
00008178101120799280,TRUE,TRUE,TRUE,,5/5/2021 8:28:31 AM
00008178101120800429,TRUE,TRUE,TRUE,,5/4/2021 8:34:17 AM
00008178101120800535,TRUE,TRUE,TRUE,,5/4/2021 8:38:48 AM
00008178101120800542,TRUE,TRUE,TRUE,,5/4/2021 8:31:20 AM
00008178101120800627,TRUE,TRUE,TRUE,,5/4/2021 8:34:59 AM
00008178101120800825,TRUE,TRUE,TRUE,,5/4/2021 1:14:46 PM
00008178101120801013,TRUE,TRUE,TRUE,,5/4/2021 1:19:52 PM
00008178101120801686,TRUE,TRUE,TRUE,,5/4/2021 1:17:31 PM
00008178101120803819,TRUE,TRUE,TRUE,,5/5/2021 6:16:16 AM
00008178101120803826,TRUE,TRUE,TRUE,,5/4/2021 1:22:34 PM
00008178101120803864,TRUE,TRUE,TRUE,,5/5/2021 8:25:00 AM
00008178101120803970,TRUE,TRUE,TRUE,,5/10/2021 6:41:10 AM
00008178101120804076,TRUE,TRUE,TRUE,,5/4/2021 1:15:43 PM
00008178101120804113,TRUE,TRUE,TRUE,,5/4/2021 8:32:26 AM
00008178101120804243,TRUE,TRUE,TRUE,,5/5/2021 6:10:03 AM
00008178101120804717,TRUE,TRUE,TRUE,,5/3/2021 10:51:28 AM
00008178101120805776,TRUE,TRUE,TRUE,,5/3/2021 10:45:05 AM
00008178101120805813,TRUE,TRUE,TRUE,,5/3/2021 10:54:00 AM
00008178101120806148,TRUE,TRUE,TRUE,,5/3/2021 10:49:45 AM
00008178101120807060,TRUE,TRUE,TRUE,,5/5/2021 6:17:13 AM
00008178101120807145,TRUE,TRUE,TRUE,,5/5/2021 6:19:09 AM
00008178101120807329,TRUE,TRUE,TRUE,,5/3/2021 10:42:13 AM
00008178101120807725,TRUE,TRUE,TRUE,,5/3/2021 10:44:00 AM
00008178101120808326,TRUE,TRUE,TRUE,,5/3/2021 10:43:28 AM
00008178101120808371,TRUE,TRUE,TRUE,,5/5/2021 6:20:56 AM
00008178101120808968,TRUE,TRUE,TRUE,,5/4/2021 8:37:33 AM
00008178101120809149,TRUE,TRUE,TRUE,,5/3/2021 10:41:24 AM
00008178101120809170,TRUE,TRUE,TRUE,,5/4/2021 8:36:15 AM
00008178101120809750,TRUE,TRUE,TRUE,,5/3/2021 10:52:26 AM
00008178101120811838,TRUE,TRUE,TRUE,,5/5/2021 6:09:43 AM
00008178101120812095,TRUE,TRUE,TRUE,,5/5/2021 8:25:18 AM
00008178101120812163,TRUE,TRUE,TRUE,,5/4/2021 1:15:00 PM
00008178101120812460,TRUE,TRUE,TRUE,,5/3/2021 10:36:30 AM
00008178101120812484,TRUE,TRUE,TRUE,,5/4/2021 8:32:00 AM
00008178101120812972,TRUE,TRUE,TRUE,,5/3/2021 10:46:17 AM
00008178101120814938,TRUE,TRUE,TRUE,,5/3/2021 10:50:12 AM
00008178101120819292,TRUE,TRUE,TRUE,,5/5/2021 6:08:41 AM
00008178101120819360,TRUE,TRUE,TRUE,,5/4/2021 1:12:58 PM
00008178101120820403,TRUE,TRUE,TRUE,,5/4/2021 1:14:26 PM
00008178101120821707,TRUE,TRUE,TRUE,,5/4/2021 8:29:31 AM
00008178101120821776,TRUE,TRUE,TRUE,,5/4/2021 1:12:25 PM
00008178101120822117,TRUE,TRUE,TRUE,,5/3/2021 10:52:08 AM
00008178101120822322,TRUE,TRUE,TRUE,,5/5/2021 6:06:58 AM
00008178101120822575,TRUE,TRUE,TRUE,,5/4/2021 8:28:11 AM
00008178101120822674,TRUE,TRUE,TRUE,,5/5/2021 6:34:19 AM
00008178101120822711,TRUE,TRUE,TRUE,,5/5/2021 8:43:36 AM
00008178101120822742,TRUE,TRUE,TRUE,,5/4/2021 8:44:04 AM
00008178101120822810,TRUE,TRUE,TRUE,,5/4/2021 1:11:13 PM
00008178101120823053,TRUE,TRUE,TRUE,,5/4/2021 8:44:27 AM
00008178101120824173,TRUE,TRUE,TRUE,,5/4/2021 1:32:55 PM
00008178101120824586,TRUE,TRUE,TRUE,,5/4/2021 8:39:37 AM
00008178101120824937,TRUE,TRUE,TRUE,,5/4/2021 1:26:56 PM
00008178101120824999,TRUE,TRUE,TRUE,,5/4/2021 1:27:13 PM
00008178101120825064,TRUE,TRUE,TRUE,,5/5/2021 8:31:58 AM
00008178101120825095,TRUE,TRUE,TRUE,,5/4/2021 8:38:26 AM
00008178101120825101,TRUE,TRUE,TRUE,,5/5/2021 6:21:19 AM
00008178101120825330,TRUE,TRUE,TRUE,,5/4/2021 1:23:38 PM
00008178101120825347,TRUE,TRUE,TRUE,,5/5/2021 8:28:48 AM
00008178101120825378,TRUE,TRUE,TRUE,,5/5/2021 6:16:55 AM
00008178101120826559,TRUE,TRUE,TRUE,,5/4/2021 8:34:34 AM
00008178101120826726,TRUE,TRUE,TRUE,,5/4/2021 8:35:31 AM
00008178101120826825,TRUE,TRUE,TRUE,,5/4/2021 8:36:36 AM
00008178101120826849,TRUE,TRUE,TRUE,,5/4/2021 1:24:47 PM
00008178101120826856,TRUE,TRUE,TRUE,,5/5/2021 8:29:12 AM
00008178101120828072,TRUE,TRUE,TRUE,,5/5/2021 6:07:26 AM
00008178101120828225,TRUE,TRUE,TRUE,,5/5/2021 6:08:57 AM
00008178101120828874,TRUE,TRUE,TRUE,,5/4/2021 1:13:34 PM
00008178101120829154,TRUE,TRUE,TRUE,,5/4/2021 1:13:11 PM
00008178101120829802,TRUE,TRUE,TRUE,,5/4/2021 8:35:55 AM
00008178101120829833,TRUE,TRUE,TRUE,,5/4/2021 8:38:00 AM
00008178101120831805,TRUE,TRUE,TRUE,,5/4/2021 8:39:03 AM
00008178101120831843,TRUE,TRUE,TRUE,,5/5/2021 8:26:40 AM
00008178101120832666,TRUE,TRUE,TRUE,,5/4/2021 8:43:43 AM
00008178101120835360,TRUE,TRUE,TRUE,,5/5/2021 6:26:47 AM
00008178101120835377,TRUE,TRUE,TRUE,,5/4/2021 8:43:23 AM
00008178101120835476,TRUE,TRUE,TRUE,,5/5/2021 8:37:37 AM
00008178101120835889,TRUE,TRUE,TRUE,,5/5/2021 8:19:18 AM
00008178101120835940,TRUE,TRUE,TRUE,,5/5/2021 6:13:15 AM
00008178101120835971,TRUE,TRUE,TRUE,,5/4/2021 1:16:57 PM
00008178101120835995,TRUE,TRUE,TRUE,,5/4/2021 8:32:54 AM
00008178101120836077,TRUE,TRUE,TRUE,,5/4/2021 8:40:41 AM
00008178101120837395,TRUE,TRUE,TRUE,,5/4/2021 1:13:52 PM
00008178101120840302,TRUE,TRUE,TRUE,,5/4/2021 1:34:19 PM
00008178101120842979,TRUE,TRUE,TRUE,,5/4/2021 1:28:52 PM
00008178101120843129,TRUE,TRUE,TRUE,,5/5/2021 8:35:02 AM
00008178101120843235,TRUE,TRUE,TRUE,,5/5/2021 6:24:13 AM
00008178101120843556,TRUE,TRUE,TRUE,,5/4/2021 1:20:15 PM
00008178101120843570,TRUE,TRUE,TRUE,,5/5/2021 6:13:54 AM
00008178101120845031,TRUE,TRUE,TRUE,,5/4/2021 1:34:33 PM
00008178101120846960,TRUE,TRUE,TRUE,,5/5/2021 6:18:50 AM
00008178101120847059,TRUE,TRUE,TRUE,,5/5/2021 8:30:06 AM
00008178101120847127,TRUE,TRUE,TRUE,,5/5/2021 8:24:39 AM
00008178101120847219,TRUE,TRUE,TRUE,,5/5/2021 6:10:48 AM
00008178101120847257,TRUE,TRUE,TRUE,,5/4/2021 1:21:38 PM
00008178101120847486,TRUE,TRUE,TRUE,,5/5/2021 8:21:06 AM
00008178101120847721,TRUE,TRUE,TRUE,,5/4/2021 1:19:27 PM
00008178101120847868,TRUE,TRUE,TRUE,,5/5/2021 8:26:11 AM
00008178101120848766,TRUE,TRUE,TRUE,,5/4/2021 1:15:26 PM
00008178101120849619,TRUE,TRUE,TRUE,,5/5/2021 6:11:42 AM
00008178101120849811,TRUE,TRUE,TRUE,,5/4/2021 1:18:41 PM
00008178101120849817,TRUE,TRUE,TRUE,,5/4/2021 1:16:22 PM
00008178101120854354,TRUE,TRUE,TRUE,,5/4/2021 1:20:56 PM
00008178101120855337,TRUE,TRUE,TRUE,,5/4/2021 1:35:49 PM
00008178101120855382,TRUE,TRUE,TRUE,,5/5/2021 8:39:16 AM
00008178101120855566,TRUE,TRUE,TRUE,,5/5/2021 6:29:06 AM
00008178101120856013,TRUE,TRUE,TRUE,,5/5/2021 6:27:58 AM
00008178101120856068,TRUE,TRUE,TRUE,,5/5/2021 8:38:32 AM
00008178101120856105,TRUE,TRUE,TRUE,,5/4/2021 1:35:08 PM
00008178101120858192,TRUE,TRUE,TRUE,,5/4/2021 1:37:11 PM
00008178101120858239,TRUE,TRUE,TRUE,,5/5/2021 6:30:02 AM
00008178101120858338,TRUE,TRUE,TRUE,,5/5/2021 6:32:02 AM
00008178101120858475,TRUE,TRUE,TRUE,,5/5/2021 8:42:41 AM
00008178101120861161,TRUE,TRUE,TRUE,,5/5/2021 6:20:07 AM
00008178101120861451,TRUE,TRUE,TRUE,,5/5/2021 8:31:29 AM
00008178101120862601,TRUE,TRUE,TRUE,,5/4/2021 1:28:00 PM
00008178101120862861,TRUE,TRUE,TRUE,,5/5/2021 6:22:08 AM
00008178101120863219,TRUE,TRUE,TRUE,,5/5/2021 8:32:44 AM
00008178101120863400,TRUE,TRUE,TRUE,,5/5/2021 8:28:07 AM
00008178101120863691,TRUE,TRUE,TRUE,,5/5/2021 6:15:56 AM
00008178101120863905,TRUE,TRUE,TRUE,,5/5/2021 8:36:29 AM
00008178101120863967,TRUE,TRUE,TRUE,,5/4/2021 1:33:32 PM
00008178101120863998,TRUE,TRUE,TRUE,,5/5/2021 6:25:44 AM
00008178101120864483,TRUE,TRUE,TRUE,,5/5/2021 6:33:28 AM
00008178101120864544,TRUE,TRUE,TRUE,,5/4/2021 1:39:28 PM
00008178101120864742,TRUE,TRUE,TRUE,,5/5/2021 8:43:16 AM
00008178101120865053,TRUE,TRUE,TRUE,,5/4/2021 1:23:07 PM
00008178101120865367,TRUE,TRUE,TRUE,,5/4/2021 1:22:18 PM
00008178101120865497,TRUE,TRUE,TRUE,,5/5/2021 8:42:00 AM
00008178101120865572,TRUE,TRUE,TRUE,,5/5/2021 6:32:44 AM
00008178101120865749,TRUE,TRUE,TRUE,,5/4/2021 1:38:58 PM
00008178101120866142,TRUE,TRUE,TRUE,,5/5/2021 8:33:54 AM
00008178101120866159,TRUE,TRUE,TRUE,,5/7/2021 7:08:24 AM
00008178101120866180,TRUE,TRUE,TRUE,,5/5/2021 6:23:03 AM
00008178101120866272,TRUE,TRUE,TRUE,,5/4/2021 1:26:33 PM
00008178101120866739,TRUE,TRUE,TRUE,,5/5/2021 6:30:33 AM
00008178101120866890,TRUE,TRUE,TRUE,,5/4/2021 1:38:21 PM
00008178101120866982,TRUE,TRUE,TRUE,,5/5/2021 8:41:20 AM
00008178101120867019,TRUE,TRUE,TRUE,,5/5/2021 8:40:47 AM
00008178101120867033,TRUE,TRUE,TRUE,,5/5/2021 6:31:17 AM
00008178101120867248,TRUE,TRUE,TRUE,,5/4/2021 1:37:48 PM
00008178101120867286,TRUE,TRUE,TRUE,,5/4/2021 1:29:25 PM
00008178101120867439,TRUE,TRUE,TRUE,,5/5/2021 6:25:04 AM
00008178101120867606,TRUE,TRUE,TRUE,,5/4/2021 1:16:36 PM
00008178101120867712,TRUE,TRUE,TRUE,,5/5/2021 8:20:08 AM
00008178101120867750,TRUE,TRUE,TRUE,,5/5/2021 6:12:24 AM
00008178101120869143,TRUE,TRUE,TRUE,,5/5/2021 8:40:02 AM
00008178101120870002,TRUE,TRUE,TRUE,,5/7/2021 7:02:56 AM
00008178101120870613,TRUE,TRUE,TRUE,,5/7/2021 7:06:08 AM
00008178101120870934,TRUE,TRUE,TRUE,,5/7/2021 6:58:56 AM
00008178101120871566,TRUE,TRUE,TRUE,,5/7/2021 7:37:01 AM
00008178101120872648,TRUE,TRUE,TRUE,,5/7/2021 7:39:21 AM
00008178101120875359,TRUE,TRUE,TRUE,,5/10/2021 7:05:50 AM
00008178101120875458,TRUE,TRUE,TRUE,,5/7/2021 10:33:33 AM
00008178101120875588,TRUE,TRUE,TRUE,,5/7/2021 10:46:27 AM
00008178101120875700,TRUE,TRUE,TRUE,,5/7/2021 10:37:16 AM
00008178101120875779,TRUE,TRUE,TRUE,,5/7/2021 10:45:44 AM
00008178101120876097,TRUE,TRUE,TRUE,,5/7/2021 10:43:18 AM
00008178101120876219,TRUE,TRUE,TRUE,,5/7/2021 10:34:34 AM
00008178101120876493,TRUE,TRUE,TRUE,,5/7/2021 10:37:57 AM
00008178101120877308,TRUE,TRUE,TRUE,,5/7/2021 7:11:54 AM
00008178101120877513,TRUE,TRUE,TRUE,,5/7/2021 6:59:48 AM
00008178101120877865,TRUE,TRUE,TRUE,,5/7/2021 7:06:53 AM
00008178101120877964,TRUE,TRUE,TRUE,,5/7/2021 7:03:53 AM
00008178101120882036,TRUE,TRUE,TRUE,,5/7/2021 10:41:55 AM
00008178101120884511,TRUE,TRUE,TRUE,,5/7/2021 7:11:15 AM
00008178101120886065,TRUE,TRUE,TRUE,,5/7/2021 7:37:38 AM
00008178101120915253,TRUE,TRUE,TRUE,,5/4/2021 1:28:34 PM
00008178101120915536,TRUE,TRUE,TRUE,,5/4/2021 1:25:57 PM
00008178101120915659,TRUE,TRUE,TRUE,,5/5/2021 8:20:53 AM
00008178101120915666,TRUE,TRUE,TRUE,,5/4/2021 1:24:19 PM
00008178101120915680,TRUE,TRUE,TRUE,,5/5/2021 8:34:39 AM
00008178101120915697,TRUE,TRUE,TRUE,,5/5/2021 6:23:49 AM
00008178101120918452,TRUE,TRUE,TRUE,,5/5/2021 6:14:48 AM
00008178101120981999,TRUE,TRUE,TRUE,,5/7/2021 7:09:24 AM
00008178101120982026,TRUE,TRUE,TRUE,,5/7/2021 10:40:33 AM
00008178101120984105,TRUE,TRUE,TRUE,,5/7/2021 7:07:45 AM
00008178101121003881,TRUE,TRUE,TRUE,,5/7/2021 7:10:12 AM
00008178101121007131,TRUE,TRUE,TRUE,,5/7/2021 10:35:09 AM
00008178101121008275,TRUE,TRUE,TRUE,,5/7/2021 7:01:13 AM
00008178101121013040,TRUE,TRUE,TRUE,,5/7/2021 7:36:21 AM
00008178101121013927,TRUE,TRUE,TRUE,,5/7/2021 7:35:41 AM
00008178101121023568,TRUE,TRUE,TRUE,,5/7/2021 10:35:53 AM
00008178101121024930,TRUE,TRUE,TRUE,,5/7/2021 10:39:04 AM
00008178101121027146,TRUE,TRUE,TRUE,,5/7/2021 7:02:10 AM
00008178101121027269,TRUE,TRUE,TRUE,,5/7/2021 7:05:33 AM
00008178101121028273,TRUE,TRUE,TRUE,,5/7/2021 10:36:38 AM
00008178101121029126,TRUE,TRUE,TRUE,,5/7/2021 7:04:49 AM
00008178101121029188,TRUE,TRUE,TRUE,,5/7/2021 7:12:42 AM
00008178101121030832,TRUE,TRUE,TRUE,,5/10/2021 7:06:45 AM
00008178101121030856,TRUE,TRUE,TRUE,,5/7/2021 10:43:56 AM
00008178101121036209,TRUE,TRUE,TRUE,,5/10/2021 6:45:07 AM
00008178101121036711,TRUE,TRUE,TRUE,,5/10/2021 6:42:05 AM
00008178101121036834,TRUE,TRUE,TRUE,,5/10/2021 6:44:40 AM
00008178101121039309,TRUE,TRUE,TRUE,,5/10/2021 6:47:02 AM
00008178101121039927,TRUE,TRUE,TRUE,,5/10/2021 6:41:36 AM
00008178101121039958,TRUE,TRUE,TRUE,,5/7/2021 10:32:42 AM
00008178101121041173,TRUE,TRUE,TRUE,,5/7/2021 6:57:49 AM
00008178101121041197,TRUE,TRUE,TRUE,,5/7/2021 6:57:05 AM
00008178101121050595,TRUE,TRUE,TRUE,,5/7/2021 7:08:46 AM
00008178101121052117,TRUE,TRUE,TRUE,,5/7/2021 7:38:34 AM
00008178101121054951,TRUE,TRUE,TRUE,,5/10/2021 7:02:57 AM
00008178101121055019,TRUE,TRUE,TRUE,,5/10/2021 11:21:31 AM
00008178101121056054,TRUE,TRUE,TRUE,,5/10/2021 11:17:45 AM
00008178101121056252,TRUE,FALSE,TRUE,,5/10/2021 6:55:54 AM
00008178101121058744,TRUE,TRUE,TRUE,,5/7/2021 10:47:04 AM
00008178101121062338,TRUE,TRUE,TRUE,,5/7/2021 10:41:16 AM
00008178101121066633,TRUE,TRUE,TRUE,,5/7/2021 10:42:39 AM
00008178101121068231,TRUE,TRUE,TRUE,,5/7/2021 10:39:43 AM
00008178101121071149,TRUE,TRUE,TRUE,,5/10/2021 7:04:55 AM
00008178101121071170,TRUE,TRUE,TRUE,,5/10/2021 11:22:10 AM
00008178101121071194,TRUE,TRUE,TRUE,,5/10/2021 7:01:47 AM
00008178101121071606,TRUE,TRUE,TRUE,,5/12/2021 6:32:36 AM
00008178101121076809,TRUE,TRUE,TRUE,,5/11/2021 11:24:34 AM
00008178101121077240,TRUE,TRUE,TRUE,,5/10/2021 7:11:10 AM
00008178101121080424,TRUE,TRUE,TRUE,,5/10/2021 7:03:45 AM
00008178101121081315,TRUE,TRUE,TRUE,,5/12/2021 6:32:52 AM
00008178101121084125,TRUE,TRUE,TRUE,,5/10/2021 7:37:42 AM
00008178101121085306,TRUE,TRUE,TRUE,,5/10/2021 6:46:43 AM
00008178101121086426,TRUE,TRUE,TRUE,,5/10/2021 11:13:48 AM
00008178101121088949,TRUE,TRUE,TRUE,,5/10/2021 6:55:26 AM
00008178101121090584,TRUE,TRUE,TRUE,,5/10/2021 11:19:05 AM
00008178101121091451,TRUE,TRUE,TRUE,,5/10/2021 11:14:29 AM
00008178101121091505,TRUE,TRUE,TRUE,,5/10/2021 6:45:55 AM
00008178101121092748,TRUE,TRUE,TRUE,,5/10/2021 6:44:10 AM
00008178101121094353,TRUE,TRUE,TRUE,,5/10/2021 6:48:35 AM
00008178101121103444,TRUE,TRUE,TRUE,,5/7/2021 10:47:41 AM
00008178101121103796,TRUE,TRUE,TRUE,,5/7/2021 10:47:24 AM
00008178101121105035,TRUE,TRUE,TRUE,,5/7/2021 7:10:33 AM
00008178101121106445,TRUE,TRUE,TRUE,,5/10/2021 11:26:27 AM
00008178101121106513,TRUE,TRUE,TRUE,,5/10/2021 7:39:04 AM
00008178101121108685,TRUE,TRUE,TRUE,,5/7/2021 10:45:01 AM
00008178101121111876,TRUE,TRUE,TRUE,,5/7/2021 7:38:23 AM
00008178101121179227,TRUE,TRUE,TRUE,,5/10/2021 11:11:36 AM
00008178101121184511,TRUE,TRUE,TRUE,,5/10/2021 7:10:21 AM
00008178101121184931,TRUE,TRUE,TRUE,,5/11/2021 11:27:36 AM
00008178101121184962,TRUE,TRUE,TRUE,,5/10/2021 11:20:57 AM
00008178101121185013,TRUE,TRUE,TRUE,,5/10/2021 7:10:02 AM
00008178101121185426,TRUE,TRUE,TRUE,,5/10/2021 7:37:00 AM
00008178101121185488,TRUE,TRUE,TRUE,,5/10/2021 7:38:01 AM
00008178101121185501,TRUE,TRUE,TRUE,,5/10/2021 11:13:00 AM
00008178101121185754,TRUE,TRUE,TRUE,,5/10/2021 6:47:32 AM
00008178101121186058,TRUE,TRUE,TRUE,,5/10/2021 7:09:44 AM
00008178101121186508,TRUE,TRUE,TRUE,,5/10/2021 6:52:28 AM
00008178101121186614,TRUE,TRUE,TRUE,,5/10/2021 7:11:27 AM
00008178101121186775,TRUE,TRUE,TRUE,,5/10/2021 7:05:16 AM
00008178101121186805,TRUE,TRUE,TRUE,,5/10/2021 7:13:32 AM
00008178101121186881,TRUE,TRUE,TRUE,,5/10/2021 7:13:09 AM
00008178101121187581,TRUE,TRUE,TRUE,,5/10/2021 7:04:07 AM
00008178101121188014,TRUE,TRUE,TRUE,,5/10/2021 7:36:22 AM
00008178101121189257,TRUE,TRUE,TRUE,,5/10/2021 6:47:52 AM
